,IdUPC,Primer_Nombre,Apellido,Tipo_UPC,IdCiu,Id_Coor
977,7b238a05cd2a49ec8a91d7dde59a662f,David,Young,Barrial,03e73814638a49c19fce574497888a05,1c0e72625a40496fb422fa5b632b2b67
978,90e21c7165fc417dade9ab4e161d2fe9,Janet,Powers,Barrial,e7b0c62a593c4f1091a6619aa98a2c7e,89a6098ea9154602b5c4e0b5125533ae
979,28d31ff5aa9a42d29b76554e4baeb79c,Joseph,Bradley,Barrial,37ddf994d2cc49b7ad104eb0506a632e,0fa61fedcd9c47c3ad6f6c764b681fab
980,dc62e7eda0ca4bc6b0eaa1bb0861b25a,Roger,Robinson,Barrial,dbe35ae60ae14e2ebfca6c58af4d18d0,6934d2569beb405dbc4a93f98937895d
981,1eddaec0092948d3bee3aa4f94a4926d,Marisa,Baker,Barrial,7d2a620b72524f7e8e533ca33d366d8d,b843dd20d73740748ded5ccea4de4df6
982,beaa6b3add6d468e98c30c38ed60c266,Charles,Roth,Barrial,1de82e614c784d839c46aee6bb18487f,b34e5cb0e7994076aac5913f459e3897
983,49fa3767388849a6959d8ae34b8e9905,David,Coleman,Movil,3641b4ab54a448bf86671af6a6669b7c,fd492aaec4ac4d8ab3eace0fcf6ae996
984,970adb537c8c4a81bee657d27dba8d13,Joseph,Dennis,Barrial,b345e82ccd0644bcb4748db2870ad9e2,f00276d956244805858deebba48a8ee5
985,5ae8b887c38840d48816c8a8e0af0895,Brian,Young,Barrial,51ee56bce57b4171998d85af801b9d5a,0bee1e3622894f00b043fb4823f0447b
986,4a6368e493194c7cb206d7ac31393d77,Anne,Gregory,Barrial,b31ac4beb61e4f6c9f0bc129b688bac7,26fd5c1d51dc46d79eda2e4a68fc7457
987,4973b26bbb754ff7954ffe30b39571e0,Justin,Walton,Barrial,ec9668f745a84ec9833a45621d6fef8c,6c62410fa93c4218ae4a2a4367258ca5
988,c2da602f835c427eaf91a5c4934e4086,Gary,Hensley,Barrial,e6597064b1574fdbab9484031b35bfc7,68568ef40b4e4f289eba4a5e2b5a5336
989,14803b3ed38e4dbd88a7994bfb46d3a8,Sarah,Kramer,Barrial,f81a0ca1f49143ab8c82eb1957944865,d87817e4b5b44489aa87fa44af8f3ab1
990,8a013a0698fd436fbe374f3bb5b39bd7,Michael,Ashley,Barrial,1158397bd1be4d329316bbcad3ca16e1,8a1e287d0e88445793fbea68b2ec1669
991,1d524d97ba7a47a7aaa9cc46e9968649,Jennifer,Mercer,Barrial,2a7c0621cc764b92bbda91d8e5176bc5,38213fdb0efe40ddbd5002de099dc9e8
992,9443aa708a9941f0adfadde04d8ded5b,Gregory,Lee,Barrial,070fa6d22b6c4c0a802292c370a666ab,f4b0eaa1fc5e46129cebe307f9307b2c
993,b7e4157589e7438d97033ced07671477,Erica,Kemp,Barrial,adcf885927e046dd9bbec09109b6ae31,05ed6447bbd0458aadec4518081c27c8
994,37074d551096436e8ac399198d1a5ce5,Robert,Diaz,Barrial,b3bf7c1ef0d44eabb2cd8f358629aa50,d77c7cc704c242cb90e73b85b4baa71d
995,98d11ea81f4445b19c8f3bd2bdf2d1f1,Benjamin,Robertson,Barrial,da793357c07e4d9d9939062c7e5c77ca,e4305569dccc4853b893be6d2085c1a0
996,cf3ea310b2474893a470ecbd41b87c95,Timothy,Cook,Barrial,d67f46349aeb408096c87717c72a3c07,600542f8becc4bbbb92787c22bd9f730
997,47e5077224e44ef3998028823b309d82,Patricia,Thomas,Barrial,60fd670c2ba54acf88e0f50e4c9f1433,9937b6a7cd4d42429e1f40823686a0cb
998,c3710994cf844cea894cb7ad398c748e,Michael,Park,Movil,854b2868f8614d38b41efdfb885a6031,191acc038cca441bb9e83b2c461b560f
999,97b866d33dc24c3ea102f8fcc131ddb8,Stacey,Jimenez,Barrial,a46d96f2568b498f93b327fb9e7863f4,c77408983f6f45e1b2a3aad079e0b4a9
1000,83457f8663a6466aad2884ef5b8c0527,Julian,Bennett,Barrial,d4ff1befb80541ae843449b358caf27d,5fa4acb043424b2ea59f4b59063119ff
1001,3853ee8880ae49ea9d0c18a36905a2d1,Kristina,Ball,Barrial,315e4e41b66c452aac14d7e7037ee934,17c403d38d3240dda08d3698b23ea8c3
1002,6813e707d30e4c14b1e8d99302cae3ee,Mary,Myers,Barrial,cb4ad1bed11f4a0ca19b0e7e4bbcd54d,02ffbcc606ec46cb812b84b6a2726f55
1003,3ecac0f944fb4055aacea5e3b63a3c38,Robert,Delgado,Barrial,fd0cfdb3930f42f081b6f67038ddf305,ad4615fa153440d8883a86db205c5239
1004,8d0aaefaf65d434e9c4006e36f41c9d2,Jennifer,White,Barrial,6457c0acc4c844c2bca94319085e6955,9f040a0e7326436192d28ce99cf46feb
1005,6d8c8d27a850417e98769ae017d47bf3,Kathleen,Peterson,Barrial,229347e32f6f405aa36f4491143df6bf,cd3d1ded2232433ab3ace070ecd62967
1006,51828bc2ae1141cc8a79d7af4152e6f7,Sierra,Lopez,Barrial,a238e5ae1ef242d08b8400120a452aaf,c30da71cd0b44abfabe3157509b8f7e7
1007,14dcec748c2041aa90075c1d1a3c0609,Francisco,Sanchez,Movil,9eab4e2fa0564f61991702690a0038d1,0648caac45fb4fafa790ce5e3baded7e
1008,07f1bb96ea0440018a39adc34cf6beac,Kelli,Johnson,Barrial,2321590dd17746fe85ff8cdd39fbb69f,5ec0847ac7d442848fb11f6dd795ebd3
1009,03794523f7bd497abeb1fc953dd60ef5,Michael,Velasquez,Barrial,78854eba4fd045939204574b0c844e49,43032555589a4c8493db1da46877f23d
1010,ef883720d43c4a36aa006d5f56ad143c,Sarah,Mckee,Barrial,3fa7f7bfc123447496f61a0bef9dbdd7,de476285acfc44c89acbf528f6dea8ff
1011,8c3b0b67fd0c48aa9fd33a7d64a0016f,Jonathan,Vazquez,Barrial,f39d15a0731e496082a2a7ff76293839,a3b8e93da75747e28afa4efa9afb1b83
1012,b3afaede24344d90ab338b10484f1502,Kristen,Davis,Movil,2d07547e38f44391b798dfaf2cf2d52e,749451da47464276b2683af0363b73f0
1013,733e596cce904cf591c42fb20442277d,George,Woodward,Barrial,cad5250f8ab54a5a9aaca5ff8cef78c1,7c4d114197d14e9bb8ebca47ebb788e3
1014,4db478a7a61e4e0493ee4eca9693d07f,Victoria,Heath,Barrial,2712e7511dbe420293bd7a7e60098231,54206d78247546ffa22430d4125c24a6
1015,bc6457b29d9e4af89667e048dc8156bb,Keith,Torres,Barrial,7c7a08228b274e97ace6a2e4af72e285,5698c9b8c744454f8299943182845e31
1016,e7e0ccd7b43544709136cf7b912aa102,Jenna,Dunn,Barrial,6b3f5afd237b442eb67c1dd3d8a8a3ea,3784ecb92b8540beb6c1e30fe2d78570
1017,1309a6503e544c17b06a660b5f5cb775,Rebecca,Kennedy,Barrial,f613f372e50c4642aa1328bc8a590047,159965f7473040ecbc0cce95ecd4873e
1018,72761ab04a85451683e965fd87b432f8,Sherry,Mitchell,Barrial,5612b06a3c494e14a4721930fcf11e11,c1bf8559bcf14c32ad3e6b2a8940bc7e
1019,de416a9861254c6d8b9d6413db6ae508,Jacob,Ray,Barrial,627f4e22ffa44979af26bc904fcf5064,b0c01f51c3d04a28a5bb39737cb4a9ee
1020,8d8637dc8fc94e82b7e3db7852bff2a5,Brian,Steele,Barrial,f492d7ca78124c9ab85c4d188a495490,cb3f04d1329146bfb3ae8d9dc0b1774a
1021,19e13e499b29412bab2a01b02ce80d10,Amanda,Maldonado,Barrial,a877993206264871a0e96c3d0d57d5c6,30e490c07c28474f9e51ec13c4f5878e
1022,e2e930fd96424b43b53a2e9ee64a40c0,Troy,Smith,Barrial,6339fb46eb7f4470a1513e57f96cb9ea,9130adbe8ab9471e8f9f1422de4388ca
1023,2c147a8671724cd7984fd54a30abb4ee,Nancy,Rasmussen,Barrial,6020421523024f9b9275ff5023ff1bf6,fa91a7512dbb48c98e055e3e6ed51b7e
1024,1ee6b5db1b7a4b6c8cdb2f9f04c030d3,Jenny,Powers,Barrial,33edff6dc31c4af18497bff4636f0b68,d00544cccce143b68676db6df22aeaf7
1025,aea2ef9dfb4a4f6da4b7e8f45fde10b7,Kelly,Robertson,Barrial,d956c59c833a4df5b9e432a51c636ccd,eeb92681ae424963a6c383a64584c616
1026,757ccf2da87f46e5993f95cc044d6bdd,Donna,Moyer,Barrial,3e17b717f2ca4ec89ef826ddc2282fa6,8b1f15886cba494085c6123640e40b2e
1027,c30520aad3eb4178b2ebd45b43f7966c,Ricky,Kerr,Movil,1a9aa2b0391542fd8ce1c5ba9a4b2f9c,19a5713093744b2588fc24168309d411
1028,f4c1c3696c9c4c51a9c7169d191c2f17,Todd,Garcia,Barrial,69fff4b0c68c49aca6f9207a7419484c,d7416183d1b44bf2bf1e64f56c89f127
1029,aab23bfacec3486881ab73ec72056f75,Gary,Brown,Barrial,c98bbde8062146b1a2f1239df847b612,1970745ba93748c69863b63c9ea8f680
1030,8bccb8bad10942b2a1d103a2dc78a50f,Tyler,Cabrera,Barrial,dae324651fd44fb78f1bac0d5024056d,0d020364bd784ed9911ed06c4d0297ff
1031,b96a72ed0f954f85ac34c0594a00f226,Kendra,Martinez,Barrial,1a6b4dc6add14281bb37d77151fc1d87,ec5cb05274384a60b11d8ebe25adcb72
1032,ae3eceb814b54542ab375ff5bc008a6b,Elizabeth,Hamilton,Movil,a02a2873298a4ceba3a6f22ffb1c326b,ead3fb0d660f457b97f1362af8aff17b
1033,f62b57be24af44efb5c6136671405061,Timothy,Brown,Barrial,ec41f92b7d794a0083c74bc37c87cb3d,7e279684ead541ff992d6b7dedd98885
1034,c77c9ed802b741ce8d1076c7753e6799,Frank,Scott,Barrial,166995f1c33d413cbf9628dbf1f4f2f8,f47a19ceb70c407ea57a0acb73a4b3ea
1035,bf6b51fc06c343f48fbe61cfed858e8b,Katie,Stone,Barrial,3777b6279f334f6a939c603c53dd6dba,3a93158cf4ba4938a4cba8eaeb2d8431
1036,a9d2f9099386417d8f76f6d5b14dc80d,Angela,Arias,Barrial,979619542c724c01a00263cbccf8924a,610119a5d7964fd0a70dc53a4adc8359
1037,3e3588e6d5c344e892cfb13b1c9f6894,Dominic,Jones,Barrial,bb3f1ab237134250ae9ffea6296e3d8e,1d9d4b125bd449ec839a41cc401b8b5d
1038,1c5a9c3e6643464fa52a331d8e93a3d9,Christine,James,Barrial,24f8421a7e5045c184c90465f1a76b13,3bc0b6ae705b450d94e6cad89cb07030
1039,aac3e307fe3543c1b66657e86b4585d2,Eric,Price,Barrial,10abbef727f0401cb3591302bc4bfdeb,b173692efd9f4cb993d86039cbdd1fb7
1040,6344aacf4cd54967bfd627939b1840a5,Paul,Rogers,Barrial,30fcb9c33ffa40038651c71226176c8f,5b707bd83ab64683a55f66784056b4a7
1041,fbfd454e9f17467c9eb47cd12cda0430,Kathryn,Turner,Movil,68341adf7939436db82dc87ef2a8b36a,f96961139dd24066adb6b296dfbfde57
1042,8cedf02d995446a6ad9fbf4bc0253c52,Connor,Vasquez,Barrial,3bb0d09b97904f33b311798ee655048b,739f5d9eb3db44bc96b1a9d09954a561
1043,98589c79c6664d9e968c80e5002732c5,Diane,Landry,Barrial,16ded9eec1324bb0abb07016a416e3fc,fdc962161bab48c6b0a265cc5a157a12
1044,ff02e74aeda0493bbcaf7f9e0cd79a42,Bradley,Calhoun,Barrial,3c8d37e63ad8474b8cfacc163261375a,007524e1b78f4baba5fea83bec0247d6
1045,cdee07a65867472a91603a4483f7682f,Zachary,David,Barrial,b4c0b7f2100b453eafe18f5f692139cc,06f0e01b211249e89f0296b7757c7f11
1046,cb442f4cb80646df9d949b1d23b29dc3,Robert,Hubbard,Barrial,f33f1d8212ef4ecdac2d2b1759e7c62e,82766d2ececc4a1dbf336050eb8c5446
1047,e04e1fe58eb5483d925be9ced609c8ed,Caitlin,Compton,Movil,72ca392f7f9843c191b9de99ad30c833,8852de8f36cb4bf399e0797847a31e8c
1048,5d1ba022124d41b9bae72ecd9ddbbd10,Michelle,Crosby,Movil,768f0a7d7a0b4af3b9864e06e823b5f8,f81e86133da840c9975eb8d2ff8561db
1049,2712652817c34da3b01c5d6a968e7015,James,Brown,Barrial,13ebae8a58c44f36a0cf9eb2fab65590,350150bd84e04535923d2613752d4d53
1050,bd11162d2ff74f88a8eb62858f801e63,Sharon,Ruiz,Barrial,2847976d7ad84f8189e9c0ac9456c4c3,09ffad6fbfb847a388d4c7bd3d1c037e
1051,2805fc05b40d4f0fa856c2fd0372e5b6,Katherine,Yates,Barrial,3169f532da0a4b5b9a8a6bddddeffdbe,205e6b2a7a9e4b0b833aad388ee16c5f
1052,d4bc9e5c3d3c47fe9c5a43665088650b,Phyllis,Booker,Barrial,b609a42b786e4eadbb74528c6a2bf5cd,d40958bf75ae46f3a021045bddce1dd6
1053,f4900d01d198483c856e1c86e2a9225a,Karen,Martinez,Barrial,545feeabfbb84dc3a636b2a0132df275,adf7822effda4795826ae5b43cc9e4e6
1054,59f186188fc34d4dacb1f4a1b25ec3b5,Jocelyn,Ferrell,Barrial,fabeb0b385ea4eca8deffb158fc2b12e,5413f055f3d146de871b6a7682c6146c
1055,5de2974881fb4dabbc2d319af8ff3e5a,Stephanie,Cain,Barrial,71de217d843044748b229d5aacecba09,a8ac4d56b38e4f0eb68a916597fea474
1056,6e128eb023ba4d96afc6b46543320ce8,Shari,Lawson,Movil,5ed5f74fbbed4099bfb099826d8855e2,11ce89a3b6d94f0390af8851d7157cdd
1057,bf8cac96a72e46f4a68da8f90417cb12,Tyler,Waller,Movil,83bb0ec82cd3463a9291ebff851ec078,e2b8dd527380409fbd35f414fa27d736
1058,5be5040ee78b4f7eb70b7b3dc97ba31f,Justin,Moore,Movil,8aa1dcb794554f36ae963fbe75436a3e,304b62a735104ad6beae4d861a611a77
1059,7bc19222e97e4d2a8ecdf91de29db0e3,Angela,Savage,Barrial,c5b28d3748d5446eaabf8e3e5a10f1ef,67353ca02add4fb1a6be92a702deaecc
1060,d97af574171f4815a64163f0b88af93b,John,Reid,Barrial,9e760750c34b4cce8c3934fc9fc86d6e,0b8332095d1f4935953f193f6bbda741
1061,a9a1394c23684deda01d43c8057760a1,Samantha,Patterson,Barrial,ed4b3730e5b24b9090c30a5aa33878e0,7115d47e28ed48b28da50d67552528d6
1062,bd871e61481f4911adbad5942faa89c9,Cassidy,Duran,Barrial,18d9b3efb9674181afd0b40d66d0438b,e1e3f8a96a044840b534d45d48cc975a
1063,b504ddf300b94978b4ab2b350a44fa1d,Christina,Barnes,Barrial,d12b653f9b9948d3bd14c832867927a1,ccd87a8a7c364f40bc7b47cc83a92183
1064,7bbac62943104e06bd4aa7202a720ce1,Brian,Doyle,Movil,6789d142636143b4b679d53d836cc016,402b2114c0da4da697185abf47017559
1065,83e234cfbce84d408c285fbad7f1455c,Kristin,Gray,Barrial,cd134b2a16804b8da48017704b5ac145,5e021c6680b545bcae37d9dcce67e332
1066,4e87b6add05b495f8775706c55780546,Richard,Koch,Barrial,7617687fc978484cb0024a1fcf74cb6d,8d707ac0cdad415684099f0d965b33cd
1067,8a4da4ecad444e34b8cb3754ffefcd29,Anthony,West,Barrial,9ebece0f99d14de6b9d299daf40453b4,fa52a12325d34ca292bb1cebfd60af8a
1068,20084256679e4d139aef28ce24303a30,Natalie,Miller,Barrial,1cc322b3ce154e678f0f91b02e0cb931,7301af9df412489bb2eb6e6eb5b4ef3c
1069,72eccf9748e04684bce3206fd6fe778b,Jose,Boone,Barrial,8af9114837e545bd995b1318d436ff87,a3f2ac8b1cba425d9ce402420b91ac11
1070,36b6f7f47adc41869ad0e43cf2236f0a,Erica,Bender,Barrial,43d8ab12bebf47ad9431481ebb9cada3,77861fbec99348989bf02b89bea7f415
1071,84cd43f7602d4547a5cebe0550b72a26,Patrick,Henderson,Barrial,b346ca7baf914f53912770f960e23c6d,2687337714764e32a6834409684b025b
1072,a95875cc05a74aa285b40053b937244e,Tammy,Fisher,Movil,3a621d9429f449ff80e143b69d29732a,26db7e6a6efc4a59b965ec0c033b6451
1073,549d59b8476644b5a0ec3772a97920c6,Roy,Moore,Movil,4513b2e465aa48fd8d2654e6c1c8c756,2396132547f04b598b487c4de11f7d2f
1074,fe2f1dc869ed496bb3b3cecb8c103836,Tina,Chase,Barrial,337890f28b684775976bbfce0a557d72,afd71977f5d74315be0b187f20d803f9
1075,220344ec9e2845c79467da8088b7f2dc,Shannon,Murphy,Barrial,2a339f51ba1d4a56a05dd0791d6c8661,ec4da21c239048ceba91c8c0b0fbc897
1076,c5fc40b90630406ab0781311c856af88,Sonya,Livingston,Barrial,411a622cecdc46f6a00ef20dd34b63be,bc325507454d4dadb00bdaccf19cf749
1077,a6af2d87e691405aa820fc83d416665c,Jonathan,Rosario,Movil,cfcc7c3035114cb3a17f8c63b50425bb,392832b53a3843639c6c2b1ce797318e
1078,20f7fd56518743f9b051b4f4e5fde0b4,James,Yang,Barrial,c32e01ff87614d9a941212eef2e31228,843c603800ad440ba8781ab5c1b07bcc
1079,6ae5193cc56a4ec7839188ea81bf274d,Joseph,Vargas,Barrial,898f81d61c5a4ca1ae9d37d22f77a558,9b786c5cd44f45a8ac9cf7a5e3aa31f0
1080,8ee1a2d940ca4003b685bd180b1abdd3,Steven,Day,Barrial,ba574ad6f647454d8bcf9bb68eb68550,6bcb144031ec4a6a8251cedd27d41c82
1081,6aeba181995e4ab4b10dbf3c430e9722,Katelyn,Bowman,Barrial,ea1e95b80783455cb7c86153880f5484,cb38030e57fb4e4e885fc0615249dc01
1082,d4e3397b74dd43cfb880ca45cd547c89,Beth,Miles,Movil,7aaabb665ccc46a79313ae8338e0a66f,6830240867d241c6b92d3dc57dce534d
1083,e636dc63ae644fdfb78d926109596967,Jeff,Hernandez,Barrial,fa66f581a6aa485880e9d9dc9bebc685,84cf6b0b6dba4b62b0343e4cbd67cafc
1084,f44e43ae50644b6992a8b379bf0231ed,Amy,Chapman,Movil,30dd40cd2ad2461ca088c9f7fd2dd5c2,e6b2038eff46495c9211f2fdaac440c8
1085,e11cb1664a294a0db1ef0453ceee8bf4,Amber,Valenzuela,Barrial,df200854db64420eb5f488003b60432e,db194831b0134d6ea8f8899f609c0761
1086,0970212c65334530a8c73a2b6b093fd6,Donald,Brewer,Barrial,a0fa2117287d4b319ba981f9c1e46a73,ed1d5b7ea31c4ceab592ad33cc12fdd5
1087,0e5727cab10f434182f011810a424dea,Nicholas,Patel,Barrial,498f9b81f8924ac3b34c4efe34c396d3,57a9c69b304943f6ba5fea0119c48f8f
1088,3593bc96299b451699bf150aba24a9dd,Alejandro,Bates,Barrial,23ab3e4d19c143cbb17a5dbbc4f64a1e,c7853821a60f4e9fa071446e5cd9f568
1089,17fa62d30410430faab7b24ad69276e4,Cory,Smith,Movil,9218be9758874e4fa3318973791c19e1,5e8f9dc7fe5541819667632a29afdc2b
1090,0c642e65e99e42afb06532ae979d4a7d,Ronald,Brown,Barrial,dee5f66f19b545e48460b365f34ed457,6c234f6499e34d399f12e1263f8cc42c
1091,93202dd722e24ecebd1d59afa98917a9,Evan,Page,Barrial,46e1aed81ef846149be121265fef2a2d,24223d84edfc4905b2194125f2c559c9
1092,4ba5d4d08073486e8397a3dd42dc6b38,Amy,Morris,Barrial,b47e331f15fe413082d2da0945076223,1bf5624e61804a1da11a9b5aa10ee847
1093,d45d39acfdb54385b99efca1709a2a8e,Mary,Gonzalez,Movil,720efd6326174c90bb79611b605db8d3,593c50fd00ac40ac820ef33c3047b4b9
1094,908c13af55f14c2e99cc75cea408a1e0,Lisa,Sullivan,Barrial,64d27dabff094b54a4a2b622066ce3ee,6000ed165b1a4e3f9ff51cfe22d28e45
1095,9c231510500e4b3489341cf9d66e61e8,Keith,Payne,Barrial,76af6d0750b04c0bb1af9fdd09d1f016,3eb55fbf14a94fc28208d9f1c2a13fa1
1096,89403d7a4ad34bd097303daee3c4bce5,Michele,Mcconnell,Barrial,d94527c4c7c5489ba8077bdbb43ca49a,e130042bba184946a2648e4683594b00
1097,0a20de7e7885417181ec7b6baa08423c,Danielle,Martin,Barrial,e53d7a07e375416cafff2001c85e73ee,a9f9fe18bf554833a3e138caef22290f
1098,ff92f26acf794f07854597256e1253e9,Lindsey,Stewart,Barrial,5da6a2f9ace147539c8c68988c8a7925,e8cf90d5db424cf4937756c336668dcf
1099,5cf152ee84194e139015a14bc1288ceb,Ryan,Sullivan,Barrial,12f0c205a63249c88620aeaa212c0d23,317738e48f63403888163d878ddafe74
1100,434e9c843e4e4122b116d9d9f2396ced,Logan,Bowers,Movil,c9c930f856464ecd9b74c8d3dd91ba15,9678e158c88e4b7da360532346b9fb0a
1101,459cc5f972434e0f93fb3a8a0292da44,Carrie,Jackson,Barrial,f5c8fea04cda4cf4a31a8be61a2f056c,278460a2e889452aabd897b212f8fce9
1102,2260b5cc96194ffbbc93840de28f4aa6,Paul,Hodges,Barrial,e5251f2b26534515a9ebf6f41fd13617,e00df2d6ac2c45a998c0423c8851ddce
1103,0d0840ea243f47029fd66a1aeffa48f4,Emily,Wong,Movil,7fbc50c46021429296ca2b646cf2f81f,1a1c9412d65e442694824689709e6a0a
1104,896964cb91614924b9d75a5023e45a27,Melissa,Dennis,Barrial,596b7d68323d4fc3ae79f87b1f363e41,48aa40d737994ed29cc904b753d24a29
1105,ec53f9a9b3874fd7af335d4d3b6fead3,Joel,Rose,Barrial,b1ca55f035d647efb7417d57ec1d8f61,ed25f838c3a041d7b5cb2738a3c869fa
1106,fc21cb817fa9421c8c9f48d194c373b1,Daniel,Mercado,Movil,faaa16adb98841cd9e0ecd8eccaf6092,086c982f43c04fd895e05c363dcfa37a
1107,45957ceaef2a4c5588c7473b84cf8ef0,Madison,Hull,Barrial,a3858e2800b24cedbc727b5541893de2,1c14fe842217486f887c58b002bc556a
1108,0fec9c2d56154458a38ba107447b0dee,Paul,Martinez,Barrial,cc5c27fb910a47e7bbdf138be259e33e,6f251a1ec1154008b7a51bbd14d46e9f
1109,eeeae76b51734be1b569507cd83e89c4,Janet,Frost,Movil,6c304eafc261412d89bf609fb82e0e3b,5fde38d57859409297fe8aa8b9fbbd30
1110,649f93d4b8eb4657a37512f5e4cefece,Scott,Howard,Barrial,cc5a422b8c8c405a8afe0bfe1bf551e0,70d3f3db8a984600af5ce0a837c1ea1b
1111,6ca8512d6cee49ce92b548281d90b0ae,Anthony,Winters,Barrial,b778eef404c94c89befd04388b9fa791,88610c81f4374409818a7f02f5b43e2a
1112,549d71e55806477181c563c0f17f5ba8,Wanda,Smith,Barrial,8b386bb62e2c492286dca7b8dfc2c6c8,cbc41577a6b14acca136f05f9bafacf4
1113,b44e69a977f64ce38f16d3d6fa373312,Daniel,Soto,Barrial,3717dce92e6b4dae975470de9afd03ce,42c5d501b3ab4a638e56eb0b3d5e5960
1114,9d8ee0fe279142fb8bd5a2e4b645eefc,Rebekah,Watkins,Barrial,fb43daedc84c4437ab3da0134184ed15,61d50fa0872c44c8830cd3ee3c3aa8b8
1115,ddc5db3bda1f48f4b9df14112efe5307,Tina,Strickland,Barrial,fe23d25ca9d34710949a1b5d41cb3a13,4989351f1f544e9199a2c392b4a0cdc4
1116,7b1fbe0520304b24a64c20ed506f00c7,Lisa,Washington,Barrial,5f51cd136ae74797ab907dc03821881d,467bb37d96ea43bcb9c28e699d9a3d80
1117,48be3784957b4937b23eb568be8358b3,Martha,Pruitt,Barrial,67e2653945964d5d924604a10ebd8812,e18ac8b8645f4b9a99bd859f8571122b
1118,a301c8221cbf4420b96a1ef0c8134f42,Jeffrey,Bryant,Barrial,dbc5614f6af94937b94ffecead35b207,38d947933e78400eb0e86242743ce4f9
1119,9944d1ad96574d71bc6eb220516d0cfa,Cynthia,Newman,Barrial,7b5763c339384977aa15d8af277b4747,f71d87f8df92495faed0a37e53474f84
1120,f346d524aff4447ea998e88a5eef8da3,Katelyn,Brown,Barrial,90a0d27524914109b2def9138141e1c8,f55c4f78273a46ef902c156c7ab0bdf7
1121,c0f2350c10e04f9aab0635a0272db631,Mark,Jordan,Barrial,60b8f6a8b6654ecdb0d987f92923a1d7,b6e288dacde54f0f9bd33566b9723226
1122,de378acc96b84b12b499d788299b38b3,Joshua,Riley,Barrial,f2e0fcbe125c45c79488abe312525e0b,947bcc9f598e4cb6abf2b1eba7926281
1123,621b6430fc8a419a9d89f2a112a505a2,Rebecca,Lane,Barrial,92153ba0eda14dc2aef5a6e5d8b66b51,7f0204dcdb414e369bca69e5455f283f
1124,925032e6969a44b0b45fcac651d2f8e9,Jose,Hammond,Movil,98a8b4953a724512b28f0b41e85cc6c8,b69b88387e8b42c5a4b4c506f090832f
1125,206839540d4640a290d20d241b360ef8,Ryan,Richardson,Barrial,6456cad707e946d1bccb46a2591b095d,0580d391e73d4b8e878fe732c87f2adf
1126,577066c1575e41a78b77105c3bcefab2,Brittney,Mercado,Barrial,c06e36e3313140daa54f408d1646ecdc,d81fac08430f498487dd981e10aa984d
1127,6dbb0939a7974ebc81a7ce9f0aca4818,Amanda,Strong,Barrial,7005fb18becf45009ffeb204bdc5c9b4,0fdf3848f9644ea6b54d56d36a489831
1128,3e3f0a02d9104041a18fd9431bc3e050,Sean,Wilson,Movil,635198ebb77a4c3089c426d5382d6b09,66f0e23bf43d4b7fb4540ea74eb8d326
1129,2bb24b83646a42649b6e28e9c21b2707,Jeffrey,Weber,Barrial,02968909061245bbaa7dfadb326260b7,1424e1f1706a4349afca3ddb2eb5c979
1130,7d0e12f520ee4e5889379675c6696890,Deanna,King,Barrial,8f3ecd7842c447c38acfe8bfae489201,dd1765be11fd4f499eb0235757828ab5
1131,05c647a52f33481a86361d6e29f8a8cf,Jason,Kennedy,Barrial,709952f9ff1743d595dfe77d61ff7ca8,caa86c06cd2b40c4ae95d0eb855f93c1
1132,460ee69a09524a5cb15b6b4485b76518,Gabrielle,Ortiz,Barrial,2632b88f58994e299298bde24ea2811d,df9c58fce11547d69f670959caf1bc5a
1133,a173476a0f7245f8b5d383881e26208b,Antonio,Douglas,Movil,91cbf594c8e44edfa1684dc47d871db7,693a8a4aceae4023951cba7fcb36333f
1134,8eaabc51f3a24512a466adb4f28816f7,Dennis,Ellis,Barrial,7c4be195ead14015909886315e470f88,b43587cf553746de933c45ba063f06a4
1135,715c7c6dda30438eabb6f5529544aa52,Amanda,Williams,Barrial,fc41b4f4ea4c4dbc9b96a60baa5c621d,62cfe2a35e1b4698b1b5588e886b29a1
1136,bf8f0504be394c62a35684d9bd1bd4d4,Joshua,Kidd,Movil,ddcfa834460f4714a15d38db8d70c02e,0602e3e81f8846fe8525ae8ab843aaa1
1137,e54c47f51fcc4db6a433304ad75abb37,Joseph,Sandoval,Movil,332abb4b53944bc5a3faa671d8f2f87e,5ebc99ba680d43f89951c525575b2535
1138,06c9ad0ef1774754850abc957058b75a,Tammy,Hernandez,Barrial,9406c7c48dad4a5e94352ac2d516934e,a512ab79dbdf4ed8ae9bda830591aa4a
1139,651759234b524a65a4c88f8d8b56e7e2,Daniel,Holmes,Barrial,94810e97369a4b4198017eef074589cb,c16b45f9fc26455f9bd6d4998f0a1af8
1140,8be2391f8e344d68bc4cae83139460bd,Ryan,Rodgers,Barrial,d9f7b1fc042d46088227aa936b4eb450,ed2daf1a61ff4698b10e3fffb73e59f8
1141,5cae99dec0ba40f381306f56c8bc9af4,Kelly,Garcia,Movil,0cad27f1b327486dab9f7b075a3508f6,e0433683bb274db1a77a5df1bed78f7a
1142,7ab28945445a45ed9ceb2a5662abde73,Pamela,Mitchell,Movil,1c316f7ff933497f980d95f59213a5a2,26b06936ca88401a9bceb649fa3684f5
1143,5e1090a5eff04f28a106de274a41c5b4,Amber,Rhodes,Barrial,0dd4dfa96c1840e181603f18b5108cc8,b3d25d4f33124bce9df2558a445e95f8
